artist,song,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Joe Diffie,It's Always Somethin',0.509,0.75,-6.271,0.0296,0.442,0.0,0.216,0.786,89.861
Joe Diffie,In Another World,0.488,0.514,-8.44,0.0318,0.362,0.0,0.111,0.494,78.033
Waylon Jennings,That's the Chance I'll Have to Take,0.539,0.462,-12.87,0.0279,0.851,0.000835,0.133,0.775,91.69
Waylon Jennings,(That's What You Get) For Lovin' Me,0.608,0.684,-9.806,0.0419,0.664,2.94e-06,0.0897,0.873,89.074
Waylon Jennings,Only Daddy That'll Walk the Line,0.62,0.477,-10.775,0.0321,0.752,1.65e-05,0.201,0.864,81.341
Waylon Jennings,I'm a Ramblin' Man,0.772,0.561,-11.654,0.0319,0.333,0.00344,0.0931,0.768,109.438
Waylon Jennings,"Mammas, Don't Let Your Babies Grow Up to Be Cowboys",0.373,0.423,-11.642,0.0618,0.578,0.00115,0.16,0.527,187.477
Waylon Jennings,Old Five and Dimers (Like Me),0.651,0.214,-15.843,0.0283,0.722,0.0533,0.0958,0.496,82.598
Waylon Jennings,Good Hearted Woman,0.41,0.568,-11.673,0.0346,0.387,0.102,0.389,0.644,103.026
Waylon Jennings,"Luckenbach, Texas (Back to the Basics of Love) (feat. Willie Nelson)",0.684,0.45,-10.422,0.0332,0.704,0.00191,0.243,0.639,102.902
Waylon Jennings,Foolin' Around,0.471,0.349,-18.937,0.0451,0.93,0.873,0.312,0.882,93.951
Waylon Jennings,Burning Memories,0.583,0.245,-11.289,0.0306,0.98,0.88,0.294,0.51,109.504
Waylon Jennings,Only Daddy That'll Walk the Line,0.625,0.402,-14.848,0.0412,0.755,0.00159,0.221,0.768,80.525
Waylon Jennings,Jolie Blonde,0.628,0.475,-11.817,0.0435,0.657,0.000277,0.0492,0.918,157.038
Waylon Jennings,Don't Think Twice,0.832,0.492,-14.947,0.0348,0.813,0.332,0.225,0.816,108.838
Waylon Jennings,Abilene,0.589,0.275,-15.164,0.0274,0.992,0.448,0.108,0.606,99.038
Waylon Jennings,Love of the Common People,0.435,0.46,-17.555,0.0543,0.199,0.484,0.24,0.372,117.093
Waylon Jennings,That's What You Get for Lovin' Me,0.626,0.463,-14.339,0.0341,0.805,0.00114,0.0708,0.851,88.904
Waylon Jennings,Heartaches by the Number,0.335,0.305,-20.566,0.0356,0.846,0.899,0.148,0.917,176.944
Waylon Jennings,Lorena,0.58,0.229,-11.744,0.0319,0.987,0.157,0.123,0.508,100.639
Waylon Jennings,White Lightnin,0.535,0.64,-11.486,0.0531,0.839,1.82e-05,0.138,0.914,146.432
Waylon Jennings,It's so Easy,0.679,0.629,-13.999,0.0555,0.795,0.131,0.0921,0.956,146.198
Waylon Jennings,Crying,0.373,0.153,-14.697,0.0369,0.985,0.731,0.0905,0.285,98.021
Waylon Jennings,Nine Pound Hammer,0.593,0.14,-21.426,0.105,0.906,0.00626,0.416,0.576,93.276
Waylon Jennings,When Sin Stops,0.675,0.592,-9.618,0.0924,0.782,0.0,0.0569,0.968,145.377
Waylon Jennings,Dream Baby,0.593,0.554,-11.228,0.0426,0.863,0.322,0.322,0.506,84.174
Waylon Jennings,Sally Was a Good Old Girl,0.581,0.797,-11.908,0.0556,0.736,0.0,0.395,0.963,169.016
Waylon Jennings,Big Mamou,0.617,0.781,-10.868,0.0426,0.838,0.346,0.112,0.724,124.198
Waylon Jennings,Money,0.518,0.701,-13.877,0.0316,0.933,0.455,0.353,0.812,158.137
Waylon Jennings,You're Gonna Wonder About Me,0.524,0.193,-19.996,0.0323,0.823,0.961,0.0753,0.457,80.32
Waylon Jennings,I Got a Tiger by the Tail,0.576,0.327,-19.275,0.0267,0.955,0.915,0.144,0.884,92.565
Waylon Jennings,Love's Gonna Live Here,0.74,0.563,-13.645,0.0304,0.777,0.849,0.157,0.958,95.424
Tammy Wynette,D-I-V-O-R-C-E,0.628,0.383,-9.216,0.0296,0.826,0.0,0.151,0.564,99.789
Tammy Wynette,I Don't Wanna Play House - Single Version,0.574,0.258,-13.049,0.0319,0.762,0.0,0.15,0.405,100.994
Tammy Wynette,Golden Ring - Single Version,0.458,0.514,-12.644,0.0603,0.528,0.0,0.185,0.603,166.523
Tammy Wynette,There Goes My Everything,0.475,0.212,-11.673,0.0266,0.94,4.4e-05,0.0844,0.247,87.925
Steve Wariner,Holes In The Floor Of Heaven,0.658,0.338,-10.142,0.027,0.574,0.0,0.0781,0.402,108.964
Steve Wariner,Two Teardrops,0.747,0.324,-10.851,0.0318,0.652,0.0,0.122,0.516,121.441
Steve Wariner,Katie Wants A Fast One,0.629,0.743,-7.741,0.0936,0.434,0.0,0.335,0.976,171.626
Steve Wariner,I'm Already Taken,0.377,0.194,-12.026,0.0316,0.861,5.01e-06,0.124,0.528,130.562
Steve Wariner,Every Little Whisper,0.631,0.449,-8.149,0.0326,0.325,1.2e-06,0.087,0.507,141.262
Brad Paisley,All You Really Need Is Love,0.655,0.733,-7.733,0.0385,0.362,0.0,0.298,0.841,107.582
Brad Paisley,Munster Rag - Instrumental,0.472,0.912,-8.962,0.0333,0.00803,0.798,0.208,0.84,137.554
Brad Paisley,You Have That Effect on Me,0.666,0.358,-11.29,0.0287,0.602,1.79e-06,0.228,0.215,108.54
Brad Paisley,Too Country,0.427,0.331,-12.919,0.0351,0.435,0.000299,0.179,0.161,147.999
Brad Paisley,The Old Rugged Cross,0.368,0.292,-16.218,0.0626,0.78,0.0,0.781,0.593,89.339
Brad Paisley,Come On In,0.513,0.828,-5.827,0.0359,0.11,0.00248,0.346,0.894,166.688
Brad Paisley,More Than Just This Song,0.625,0.537,-9.249,0.0285,0.646,0.000602,0.0841,0.351,82.346
Brad Paisley,Pre-Cluster Cluster Pluck Prequel,0.469,0.317,-16.252,0.115,0.741,0.0,0.176,0.254,101.226
Brad Paisley,Let the Good Times Roll,0.55,0.914,-5.86,0.0566,0.282,0.00199,0.374,0.659,131.739
Brad Paisley,Waitin' on a Woman (with Andy Griffith),0.462,0.708,-6.451,0.0293,0.116,0.00294,0.0804,0.322,152.779
Brad Paisley,Old Alabama (feat. Alabama),0.378,0.903,-4.538,0.0533,0.103,0.000285,0.134,0.457,115.616
Brad Paisley,A Man Don't Have to Die,0.517,0.676,-5.786,0.0315,0.149,6.02e-05,0.0912,0.537,166.832
Brad Paisley,Camouflage,0.56,0.965,-3.67,0.0472,0.0325,0.000984,0.43,0.771,113.633
Brad Paisley,Remind Me (with Carrie Underwood),0.485,0.726,-4.2,0.0327,0.0603,1.75e-05,0.225,0.288,140.781
Brad Paisley,Working On a Tan,0.413,0.934,-2.815,0.0741,0.0233,1.65e-05,0.304,0.799,158.816
Brad Paisley,Love Her Like She's Leavin' (feat. Don Henley),0.617,0.596,-5.454,0.0234,0.0957,2.7e-05,0.335,0.357,105.549
Brad Paisley,One of Those Lives,0.571,0.8,-4.476,0.0277,0.0127,0.000246,0.284,0.342,112.552
Brad Paisley,Toothbrush,0.546,0.577,-7.178,0.0309,0.417,0.000154,0.213,0.427,154.568
Brad Paisley,Be the Lake,0.528,0.938,-4.1,0.0379,0.0179,0.000733,0.532,0.683,114.551
Brad Paisley,New Favorite Memory,0.526,0.453,-6.6,0.0295,0.448,5.31e-05,0.104,0.191,124.454
Brad Paisley,Don't Drink the Water (feat. Blake Shelton),0.556,0.818,-3.703,0.0299,0.0402,1.46e-05,0.303,0.779,120.696
Brad Paisley,I Do Now,0.195,0.585,-5.485,0.0336,0.222,0.00352,0.147,0.256,79.368
Brad Paisley,"Life's Railway to Heaven (feat. Marty Stuart, Sheryl Crow & Carl Jackson)",0.374,0.602,-7.538,0.0319,0.372,0.000464,0.0701,0.418,96.98
Brad Paisley,The World,0.444,0.95,-6.018,0.0534,0.358,0.00161,0.101,0.886,176.78
Brad Paisley,Alcohol,0.553,0.752,-5.888,0.0302,0.373,3.2e-05,0.208,0.595,141.67
Brad Paisley,Waitin' On a Woman,0.548,0.617,-7.093,0.0284,0.0848,5.13e-05,0.113,0.339,76.367
Brad Paisley,I'll Take You Back,0.61,0.846,-6.951,0.0319,0.216,1.7e-05,0.293,0.872,122.651
Brad Paisley,She's Everything,0.355,0.478,-8.323,0.0334,0.569,2.88e-06,0.194,0.271,102.967
Brad Paisley,You Need a Man Around Here,0.626,0.797,-6.999,0.0296,0.071,1.38e-05,0.0814,0.848,131.703
Brad Paisley,Out in the Parkin' Lot (with Alan Jackson),0.582,0.673,-7.252,0.0243,0.0629,4.09e-05,0.328,0.356,91.496
Brad Paisley,Rainin' You,0.684,0.27,-11.411,0.0293,0.726,2.47e-05,0.109,0.234,97.517
Brad Paisley,Flowers,0.565,0.535,-7.298,0.0244,0.188,2.73e-06,0.128,0.543,104.293
Brad Paisley,Love Is Never-Ending,0.617,0.676,-8.934,0.027,0.21,2.77e-05,0.124,0.466,104.584
Brad Paisley,The Uncloudy Day,0.52,0.408,-16.928,0.0891,0.953,6.54e-05,0.447,0.804,108.036
Brad Paisley,When I Get Where I'm Going (feat. Dolly Parton),0.519,0.379,-9.906,0.0279,0.619,1.85e-06,0.108,0.208,85.929
Brad Paisley,Easy Money,0.685,0.855,-7.279,0.0287,0.0486,2.93e-06,0.176,0.962,125.62
Brad Paisley,Time Well Wasted,0.521,0.629,-7.716,0.0279,0.236,0.0,0.358,0.505,76.421
Brad Paisley,Cornography (feat. James Burton & The Kung Pao Buckaroos),0.524,0.601,-10.22,0.372,0.579,0.0,0.611,0.705,97.029
Brad Paisley,Out Take 1,0.0,0.182,-18.707,0.0,0.418,0.0,0.0967,0.0,0.0
Brad Paisley,Out Take 2,0.0,0.106,-20.169,0.0,0.982,0.0,0.205,0.0,0.0
Brad Paisley,Out Take 3,0.643,0.0486,-23.414,0.937,0.52,0.0,0.227,0.634,72.552
Brad Paisley,Out Take 4,0.724,0.23,-16.827,0.881,0.862,0.0,0.0799,0.956,123.614
Brad Paisley,Shatner Says Goodbye,0.624,0.192,-25.613,0.894,0.374,0.0,0.112,0.0,130.37
Brad Paisley,Bon Voyage,0.543,0.637,-17.309,0.432,0.937,0.0,0.321,0.474,128.505
Brad Paisley,Beat This Summer,0.563,0.722,-5.252,0.0407,0.313,0.0,0.393,0.801,150.039
Brad Paisley,Outstanding In Our Field,0.56,0.913,-4.463,0.0788,0.194,4.01e-06,0.464,0.856,90.001
Brad Paisley,Pressing On a Bruise,0.518,0.834,-5.536,0.0332,0.0495,0.0,0.255,0.53,104.989
Brad Paisley,I Can't Change the World,0.42,0.564,-6.744,0.0298,0.39,0.000234,0.1,0.296,79.629
Brad Paisley,Onryo,0.502,0.96,-5.096,0.084,0.0737,0.694,0.18,0.418,135.295
Brad Paisley,Karate,0.561,0.907,-4.847,0.0348,0.0652,6.43e-06,0.206,0.638,135.015
Brad Paisley,Death of a Married Man,0.532,0.206,-12.775,0.0363,0.901,5.81e-05,0.191,0.668,105.1
Brad Paisley,Harvey Bodine,0.588,0.643,-6.489,0.028,0.11,1e-06,0.12,0.369,106.099
Brad Paisley,Tin Can On a String,0.5,0.559,-6.757,0.0324,0.515,6.78e-05,0.154,0.217,136.991
Brad Paisley,Death of a Single Man,0.418,0.52,-8.859,0.0663,0.67,4.44e-06,0.177,0.463,87.98
Brad Paisley,The Mona Lisa,0.53,0.802,-5.085,0.0401,0.201,0.0,0.151,0.845,132.992
Brad Paisley,Accidental Racist,0.608,0.602,-6.346,0.0393,0.507,0.0,0.129,0.393,139.954
Brad Paisley,Runaway Train,0.535,0.938,-4.353,0.046,0.0816,0.000467,0.264,0.375,104.939
Brad Paisley,Those Crazy Christians,0.609,0.611,-9.651,0.0324,0.491,3.27e-05,0.0944,0.656,86.007
Brad Paisley,Officially Alive,0.496,0.803,-5.762,0.0527,0.0621,4.35e-05,0.432,0.349,122.938
Brad Paisley,Long Sermon,0.597,0.827,-8.01,0.0392,0.15,0.0,0.114,0.905,90.01
Brad Paisley,Me Neither,0.622,0.942,-9.469,0.0385,0.0271,2.36e-05,0.326,0.844,117.173
Brad Paisley,Who Needs Pictures,0.544,0.435,-9.927,0.0265,0.462,0.0,0.106,0.152,72.981
Brad Paisley,Don't Breathe,0.498,0.738,-7.155,0.0534,0.562,0.0,0.103,0.745,173.338
Brad Paisley,He Didn't Have to Be,0.508,0.39,-10.079,0.0284,0.144,2.16e-06,0.241,0.197,72.903
Brad Paisley,Holdin' On to You,0.488,0.41,-9.962,0.0262,0.213,0.0,0.131,0.27,144.509
Brad Paisley,I've Been Better,0.741,0.52,-9.947,0.0243,0.265,2.77e-06,0.259,0.524,105.374
Brad Paisley,We Danced,0.592,0.39,-10.642,0.027,0.477,0.0,0.12,0.143,146.039
Brad Paisley,Sleepin' on the Foldout,0.604,0.679,-8.195,0.0297,0.0985,1.55e-06,0.159,0.826,134.866
Brad Paisley,Cloud of Dust,0.658,0.349,-10.958,0.0284,0.425,0.0,0.116,0.175,115.385
Brad Paisley,In the Garden,0.408,0.142,-14.4,0.0298,0.923,1.72e-06,0.083,0.159,86.512
Brad Paisley feat. Brad Paisley,4WP (feat. Brad Paisley),0.547,0.754,-7.048,0.0435,0.147,0.000386,0.0981,0.645,155.952
Bix Beiderbecke,I'm Looking Over A Four Leaf Clover,0.773,0.309,-8.884,0.0421,0.986,0.141,0.0551,0.918,110.74
Carra Dillon,Shotgun Down the Avalanche,0.32,0.358,-12.396,0.0314,0.772,1.64e-05,0.0888,0.316,152.285
Charley Pride,Is Anybody Goin' to San Antone,0.711,0.407,-11.142,0.0325,0.553,0.0,0.171,0.875,116.626
Dick Gaughan,Both Sides the Tweed,0.584,0.324,-11.293,0.03,0.597,0.0,0.118,0.506,127.312
Dónal Lunny,Mary Rogers/ Siún Ní Dhuibhir,0.415,0.437,-7.946,0.0266,0.392,0.0,0.104,0.609,150.426
Don Gibson,Sea of Heartbreak,0.59,0.586,-9.158,0.0344,0.422,4.46e-05,0.337,0.729,91.17
Ed Bruce,Mamas Don't Let Your Babies Grow Up To Be Cowboys,0.325,0.311,-14.68,0.0351,0.481,6.66e-06,0.169,0.418,156.498
Emily Smith,Caledonia,0.55,0.552,-6.743,0.0309,0.352,0.0,0.0602,0.561,99.757
Gary Stewart,Mazelle,0.634,0.72,-7.72,0.0489,0.306,0.0,0.0384,0.899,146.576
Gene Austin,My Blue Heaven,0.365,0.235,-14.178,0.0468,0.985,0.895,0.15,0.389,66.273
Gram Parsons,Return of the Grievous Angel - 2006 Remaster,0.632,0.565,-8.669,0.027,0.486,0.0,0.3,0.616,128.821
Jim Croce,Operator (That's Not The Way It Feels),0.692,0.623,-6.227,0.0298,0.744,3.38e-06,0.0865,0.832,129.966
Jim Reeves,He'll Have to Go,0.554,0.186,-15.846,0.0379,0.909,0.00144,0.11,0.2,81.181
Kate McGarrigle,Gentle Annie,0.341,0.199,-12.425,0.034,0.849,0.000182,0.104,0.226,118.267
Martha Wainwright / Mairéad Ni Mhaonaigh / Emily Smith,Bleeding All Over You,0.371,0.603,-8.791,0.0418,0.369,0.0393,0.0995,0.192,89.554
Michael Doucet,Eunice Two-step,0.532,0.662,-8.474,0.0311,0.534,0.0,0.164,0.946,96.228
Mickey Gilley,Make the World Go Away,0.635,0.109,-21.395,0.0311,0.725,0.0118,0.2,0.455,111.047
Moe Bandy,Just Good Ol' Boys,0.624,0.595,-8.802,0.0574,0.688,0.0,0.134,0.721,151.145
Stonewall Jackson,I Washed My Hands in Muddy Water,0.618,0.37,-11.023,0.0345,0.788,0.0,0.146,0.653,81.553
Tennessee Ernie Ford,Sixteen Tons,0.693,0.324,-15.085,0.205,0.796,0.0,0.246,0.382,144.14
Whitey Shafer,All My Ex's Live in Texas,0.725,0.51,-7.359,0.0331,0.559,0.0,0.0719,0.62,130.146
Blaze Foley,Clay Pigeons,0.388,0.217,-14.624,0.0447,0.867,7.87e-06,0.116,0.307,81.0
Blaze Foley,Fat Boy,0.516,0.215,-14.895,0.0401,0.928,4.53e-05,0.105,0.5,98.85
Buck Owens,Open Up Your Heart - 2006 Remastered Version,0.771,0.555,-9.771,0.0314,0.462,4.13e-06,0.0425,0.963,94.345
Buck Owens,Made In Japan - 2006 Remastered Version,0.645,0.479,-8.773,0.029,0.422,0.00632,0.147,0.853,130.215
Buck Owens,Act Naturally,0.552,0.474,-6.847,0.0275,0.336,0.0,0.173,0.7,92.156
Buck Owens,Love's Gonna Live Here,0.621,0.552,-6.986,0.0242,0.464,0.00135,0.0735,0.969,92.668
Buck Owens,My Heart Skips A Beat,0.609,0.569,-6.359,0.0371,0.285,0.0,0.0586,0.787,86.583
Buck Owens,Together Again,0.46,0.306,-7.684,0.0268,0.384,0.00545,0.0808,0.489,76.788
Buck Owens,Streets Of Bakersfield,0.471,0.672,-5.741,0.0369,0.174,0.0,0.054,0.95,202.998
Buck Owens,Big In Vegas,0.377,0.42,-12.399,0.0272,0.509,0.0,0.314,0.658,178.901
Buck Owens,Nobody's Fool But Yours - Early Version,0.576,0.396,-9.226,0.0246,0.51,5.27e-05,0.156,0.859,79.836
Buck Owens,Fool Me Again,0.517,0.457,-8.736,0.0289,0.633,0.00035,0.149,0.846,135.853
Buck Owens,Happy Times Are Here Again,0.726,0.862,-6.713,0.0425,0.236,0.0,0.182,0.967,110.319
Buck Owens,You'll Never Miss The Water (Till The Well Runs Dry),0.759,0.661,-6.592,0.047,0.535,0.0,0.0449,0.963,97.708
Buck Owens,I'll Take A Chance On Loving You,0.609,0.478,-8.518,0.028,0.355,3.83e-05,0.102,0.962,101.23
Buck Owens & The Buckaroos,Foolin' Around,0.565,0.487,-8.691,0.0307,0.648,9.78e-05,0.138,0.903,80.512
Cal Smith,I've Found Someone Of My Own,0.686,0.324,-14.907,0.0289,0.349,4.53e-05,0.173,0.639,97.279
Cal Smith,The Lord Knows I'm Drinking,0.673,0.498,-9.491,0.0252,0.123,0.0461,0.0543,0.869,88.912
Conway Twitty,Tight Fittin' Jeans,0.707,0.546,-11.398,0.0429,0.191,7.37e-05,0.145,0.861,102.417
Conway Twitty,I'd Love To Lay You Down,0.638,0.377,-15.64,0.0341,0.572,0.0,0.102,0.778,81.911
Conway Twitty,Hello Darlin' - Single Version,0.354,0.276,-14.999,0.0295,0.745,1.35e-06,0.11,0.427,82.787
Darius Rucker,Love Will Do That,0.664,0.822,-6.533,0.0414,0.208,0.0,0.229,0.804,116.857
Darius Rucker,Homegrown Honey,0.658,0.916,-5.081,0.0543,0.11,0.0,0.0514,0.865,87.99
Darius Rucker,Good for a Good Time,0.637,0.868,-5.446,0.0338,0.147,0.0,0.363,0.793,114.53
Darius Rucker,Baby I'm Right,0.7,0.611,-6.737,0.0278,0.4,0.0,0.283,0.743,120.015
Darius Rucker,Southern Style,0.514,0.706,-6.691,0.0332,0.236,4.68e-05,0.285,0.4,143.986
Darius Rucker,High On Life,0.597,0.669,-6.283,0.027,0.0667,0.0,0.085,0.628,146.059
Darius Rucker,Perfect,0.475,0.846,-4.891,0.0451,0.0178,0.0,0.112,0.693,166.127
Darius Rucker,"You, Me and My Guitar",0.486,0.91,-4.923,0.0582,0.0597,0.0,0.257,0.843,169.998
Darius Rucker,Low Country,0.596,0.74,-6.379,0.0256,0.02,0.0,0.134,0.435,130.984
Darius Rucker,Need You More,0.572,0.701,-6.172,0.0271,0.273,4.57e-06,0.1,0.518,141.99
Darius Rucker,Half Full Dixie Cup,0.501,0.805,-5.137,0.0428,0.481,1.31e-06,0.101,0.808,149.94
Darius Rucker,Lighter Up,0.621,0.825,-5.75,0.0337,0.0333,0.0,0.33,0.67,107.988
Darius Rucker,You Can Have Charleston,0.52,0.714,-6.874,0.0317,0.19,2.95e-06,0.0709,0.269,152.087
Darius Rucker,So I Sang,0.321,0.318,-10.443,0.0314,0.837,0.0,0.112,0.158,80.901
Darius Rucker,For the First Time,0.554,0.75,-5.255,0.0371,0.00822,0.0,0.0405,0.784,141.987
Darius Rucker,Bring It On,0.545,0.85,-5.167,0.0322,0.0417,0.0,0.438,0.462,95.016
Darius Rucker,Life's Too Short,0.49,0.876,-5.122,0.0352,0.0742,0.0,0.338,0.747,76.012
Darius Rucker,If I Told You,0.513,0.644,-6.614,0.0351,0.363,0.0,0.326,0.285,83.914
Darius Rucker,Don't,0.519,0.881,-4.925,0.0428,0.0073,0.0,0.194,0.495,87.015
Darius Rucker,Twenty Something,0.34,0.615,-6.619,0.0305,0.45,0.0,0.378,0.375,84.12
Darius Rucker,Straight to Hell,0.582,0.821,-4.399,0.0327,0.0246,0.0,0.761,0.463,115.159
Darius Rucker,Count the Beers,0.503,0.825,-4.871,0.0402,0.00497,0.0,0.36,0.366,121.074
Darius Rucker,Another Night with You,0.34,0.553,-8.093,0.044,0.283,0.0,0.0873,0.404,89.948
Darius Rucker,Hands on Me,0.591,0.652,-6.427,0.0282,0.136,0.0,0.0861,0.222,148.031
Darius Rucker,She,0.507,0.877,-5.646,0.0284,0.00267,2.54e-06,0.0865,0.58,87.99
Darius Rucker,Story to Tell,0.585,0.794,-5.421,0.0397,0.0252,0.0,0.0703,0.777,84.929
Darius Rucker,Straight to Hell - Full Length Version,0.596,0.788,-4.837,0.0318,0.07,0.0,0.801,0.518,115.112
Darius Rucker,Wagon Wheel,0.537,0.66,-7.174,0.0296,0.455,0.0,0.135,0.574,148.096
Joe Diffie,Home,0.594,0.521,-7.524,0.0291,0.434,0.0,0.0873,0.568,77.995
Joe Diffie,If You Want Me To,0.592,0.486,-7.959,0.0247,0.232,0.00264,0.233,0.41,90.969
Joe Diffie,If the Devil Danced (In Empty Pockets),0.62,0.738,-7.137,0.0505,0.402,0.0,0.215,0.838,172.154
Joe Diffie,New Way (To Light up an Old Flame),0.533,0.72,-6.559,0.0314,0.248,0.0,0.325,0.883,173.965
Joe Diffie,Is It Cold in Here,0.52,0.545,-7.023,0.0247,0.384,0.0,0.284,0.44,84.028
Joe Diffie,Ships That Don't Come In,0.63,0.444,-8.187,0.0267,0.486,8.05e-06,0.104,0.291,117.981
Joe Diffie,Next Thing Smokin',0.663,0.914,-6.573,0.0511,0.127,0.0001,0.0548,0.869,116.932
Joe Diffie,Honky Tonk Attitude,0.601,0.733,-6.226,0.0258,0.0351,0.0,0.303,0.834,140.879
Joe Diffie,Prop Me up Beside the Jukebox (If I Die),0.566,0.664,-5.786,0.0331,0.541,0.0,0.184,0.64,141.127
Joe Diffie,John Deere Green,0.67,0.669,-6.358,0.0255,0.0718,0.0,0.235,0.802,134.007
Joe Diffie,In My Own Backyard,0.526,0.455,-8.071,0.0263,0.376,1.24e-06,0.151,0.324,78.006
Joe Diffie,Third Rock from the Sun,0.672,0.767,-7.022,0.0328,0.0892,2.08e-06,0.171,0.816,151.08
Joe Diffie,Pickup Man,0.634,0.797,-6.277,0.0303,0.143,0.0,0.344,0.809,141.136
Joe Diffie,So Help Me Girl,0.427,0.391,-8.677,0.0264,0.803,2.87e-06,0.117,0.46,177.961
Joe Diffie,Bigger Than the Beatles,0.715,0.643,-6.119,0.0278,0.0475,0.0,0.0389,0.899,119.982
Joe Diffie,C-O-U-n-T-R-Y,0.69,0.838,-5.975,0.0393,0.246,0.0,0.136,0.864,125.993
Joe Diffie,Texas-Size Heartache,0.509,0.794,-6.154,0.045,0.274,0.0,0.329,0.861,183.837
Joe Diffie,A Night to Remember,0.526,0.591,-7.171,0.0311,0.258,0.0,0.0732,0.359,75.993
Joe Diffie,It's Always Somethin',0.509,0.75,-6.271,0.0296,0.442,0.0,0.216,0.786,89.861
Joe Diffie,In Another World,0.488,0.514,-8.44,0.0318,0.362,0.0,0.111,0.494,78.033
Waylon Jennings,That's the Chance I'll Have to Take,0.539,0.462,-12.87,0.0279,0.851,0.000835,0.133,0.775,91.69
Waylon Jennings,(That's What You Get) For Lovin' Me,0.608,0.684,-9.806,0.0419,0.664,2.94e-06,0.0897,0.873,89.074
Waylon Jennings,Only Daddy That'll Walk the Line,0.62,0.477,-10.775,0.0321,0.752,1.65e-05,0.201,0.864,81.341
Waylon Jennings,I'm a Ramblin' Man,0.772,0.561,-11.654,0.0319,0.333,0.00344,0.0931,0.768,109.438
Waylon Jennings,"Mammas, Don't Let Your Babies Grow Up to Be Cowboys",0.373,0.423,-11.642,0.0618,0.578,0.00115,0.16,0.527,187.477
Waylon Jennings,Old Five and Dimers (Like Me),0.651,0.214,-15.843,0.0283,0.722,0.0533,0.0958,0.496,82.598
Waylon Jennings,Good Hearted Woman,0.41,0.568,-11.673,0.0346,0.387,0.102,0.389,0.644,103.026
Waylon Jennings,"Luckenbach, Texas (Back to the Basics of Love) (feat. Willie Nelson)",0.684,0.45,-10.422,0.0332,0.704,0.00191,0.243,0.639,102.902
Waylon Jennings,Foolin' Around,0.471,0.349,-18.937,0.0451,0.93,0.873,0.312,0.882,93.951
Waylon Jennings,Burning Memories,0.583,0.245,-11.289,0.0306,0.98,0.88,0.294,0.51,109.504
Waylon Jennings,Only Daddy That'll Walk the Line,0.625,0.402,-14.848,0.0412,0.755,0.00159,0.221,0.768,80.525
Waylon Jennings,Jolie Blonde,0.628,0.475,-11.817,0.0435,0.657,0.000277,0.0492,0.918,157.038
Waylon Jennings,Don't Think Twice,0.832,0.492,-14.947,0.0348,0.813,0.332,0.225,0.816,108.838
Waylon Jennings,Abilene,0.589,0.275,-15.164,0.0274,0.992,0.448,0.108,0.606,99.038
Waylon Jennings,Love of the Common People,0.435,0.46,-17.555,0.0543,0.199,0.484,0.24,0.372,117.093
Waylon Jennings,That's What You Get for Lovin' Me,0.626,0.463,-14.339,0.0341,0.805,0.00114,0.0708,0.851,88.904
Waylon Jennings,Heartaches by the Number,0.335,0.305,-20.566,0.0356,0.846,0.899,0.148,0.917,176.944
Waylon Jennings,Lorena,0.58,0.229,-11.744,0.0319,0.987,0.157,0.123,0.508,100.639
Waylon Jennings,White Lightnin,0.535,0.64,-11.486,0.0531,0.839,1.82e-05,0.138,0.914,146.432
Waylon Jennings,It's so Easy,0.679,0.629,-13.999,0.0555,0.795,0.131,0.0921,0.956,146.198
Waylon Jennings,Crying,0.373,0.153,-14.697,0.0369,0.985,0.731,0.0905,0.285,98.021
Waylon Jennings,Nine Pound Hammer,0.593,0.14,-21.426,0.105,0.906,0.00626,0.416,0.576,93.276
Waylon Jennings,When Sin Stops,0.675,0.592,-9.618,0.0924,0.782,0.0,0.0569,0.968,145.377
Waylon Jennings,Dream Baby,0.593,0.554,-11.228,0.0426,0.863,0.322,0.322,0.506,84.174
Waylon Jennings,Sally Was a Good Old Girl,0.581,0.797,-11.908,0.0556,0.736,0.0,0.395,0.963,169.016
Waylon Jennings,Big Mamou,0.617,0.781,-10.868,0.0426,0.838,0.346,0.112,0.724,124.198
Waylon Jennings,Money,0.518,0.701,-13.877,0.0316,0.933,0.455,0.353,0.812,158.137
Waylon Jennings,You're Gonna Wonder About Me,0.524,0.193,-19.996,0.0323,0.823,0.961,0.0753,0.457,80.32
Waylon Jennings,I Got a Tiger by the Tail,0.576,0.327,-19.275,0.0267,0.955,0.915,0.144,0.884,92.565
Waylon Jennings,Love's Gonna Live Here,0.74,0.563,-13.645,0.0304,0.777,0.849,0.157,0.958,95.424
Tammy Wynette,D-I-V-O-R-C-E,0.628,0.383,-9.216,0.0296,0.826,0.0,0.151,0.564,99.789
Tammy Wynette,I Don't Wanna Play House - Single Version,0.574,0.258,-13.049,0.0319,0.762,0.0,0.15,0.405,100.994
Tammy Wynette,Golden Ring - Single Version,0.458,0.514,-12.644,0.0603,0.528,0.0,0.185,0.603,166.523
Tammy Wynette,There Goes My Everything,0.475,0.212,-11.673,0.0266,0.94,4.4e-05,0.0844,0.247,87.925
Steve Wariner,Holes In The Floor Of Heaven,0.658,0.338,-10.142,0.027,0.574,0.0,0.0781,0.402,108.964
Steve Wariner,Two Teardrops,0.747,0.324,-10.851,0.0318,0.652,0.0,0.122,0.516,121.441
